date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:23:53	56630/56630	---M--	200	added ('OK')	image/gif	etag:%227c2a08a8ce7fee3e34762a1b386dd07e%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/tower-of-hanoi-two-disks_orig.gif	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/tower-of-hanoi-two-disks_orig.gif	(from https://kannikaenlinea.weebly.com/algorithms-i.html)
19:23:53	13423/13423	---M--	200	added ('OK')	image/jpeg	etag:%2288a953a4614f1e3a86d23698432b6474%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/editor/divide-and-conquer-introduction.jpg?1657665004	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/editor/divide-and-conquer-introduction3724.jpg	(from https://kannikaenlinea.weebly.com/algorithms-i.html)
19:23:54	30475/30475	---M--	200	added ('OK')	image/jpeg	etag:%224c746ff1b95c81431e3bea81b0517c43%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/matmul-dac_orig.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/matmul-dac_orig.jpg	(from https://kannikaenlinea.weebly.com/algorithms-i.html)
19:23:54	31504/31504	---M--	200	added ('OK')	image/jpeg	etag:%221d219b5e3fcd7599cf20b8e8c6495c17%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/stressen-matmul.jpg?1658011596	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/stressen-matmul1a0f.jpg	(from https://kannikaenlinea.weebly.com/algorithms-i.html)
19:23:54	70013/70013	---M--	200	added ('OK')	image/png	etag:%225c67deabe7364bd3f02270e754cf9df8%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/screenshot-2022-07-11-163608_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/screenshot-2022-07-11-163608_orig.png	(from https://kannikaenlinea.weebly.com/algorithms-i.html)
19:23:56	7353/7353	---M-Z	200	added ('OK')	text/css	etag:W/%2262eacb82-1cb9%22	http://cdn2.editmysite.com/css/old/slideshow/slideshow.css?1659557836	C:/My%20Web%20Sites/prj1/cdn2.editmysite.com/css/old/slideshow/slideshow4e0b.css	(from https://kannikaenlinea.weebly.com/algorithms-i.html)
19:23:57	3739/3739	---M--	404	error ('Not%20Found')	text/html	etag:%2261c39c46-e9b%22	https://kannikaenlinea.weebly.com/%22/uploads/5/0/1/5/50158331/background-images/1780990410.jpg%22	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/_/uploads/5/0/1/5/50158331/background-images/1780990410.jpg_	(from https://kannikaenlinea.weebly.com/algorithms-i.html)
19:23:58	40459/40459	---M-Z	200	added ('OK')	application/javascript	etag:%2262eacb86-9e0b%22	http://cdn2.editmysite.com/js/old/slideshow-jq.js?buildTime=1659557836	C:/My%20Web%20Sites/prj1/cdn2.editmysite.com/js/old/slideshow-jqdf65.js	(from https://kannikaenlinea.weebly.com/algorithms-i.html)
19:23:58	185503/185503	---M--	200	added ('OK')	image/png	etag:%22c50e1c286f78cf3d422391888e19416a%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/screen-shot-2022-07-26-at-6-44-20-pm.png?1658875746	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/screen-shot-2022-07-26-at-6-44-20-pmeff3.png	(from https://kannikaenlinea.weebly.com/algorithms-i.html)
19:23:58	47701/47701	---M--	200	added ('OK')	image/png	etag:%22f81ddb6f1719aa562bbefcaf9e57cd01%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/matrixchainmultiplication.png?1658942135	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/matrixchainmultiplication1243.png	(from https://kannikaenlinea.weebly.com/algorithms-i.html)
19:23:58	104051/104051	---M--	200	added ('OK')	image/png	etag:%225aa132f506abd55b67b47c294a9529ed%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/screen-shot-2022-07-26-at-6-50-57-pm_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/screen-shot-2022-07-26-at-6-50-57-pm_orig.png	(from https://kannikaenlinea.weebly.com/algorithms-i.html)
19:23:59	11326/11326	---M--	200	added ('OK')	image/png	etag:%22ae9816e00b7fa6f44ad19d9ddc8a1b70%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/screenshot-2022-08-03-161728.png?1659557927	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/screenshot-2022-08-03-16172839e9.png	(from https://kannikaenlinea.weebly.com/algorithms-ii.html)
19:23:59	15605/15605	---M--	200	added ('OK')	image/png	etag:%22796d5aac6a24aacc912dd9b79db612b5%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/screenshot-2022-08-03-162009.png?1659558047	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/screenshot-2022-08-03-16200913aa.png	(from https://kannikaenlinea.weebly.com/algorithms-ii.html)
19:23:59	158682/158682	---M--	200	added ('OK')	image/png	etag:%22f8bde833624e47f646f573e8e545b9e1%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/screen-shot-2022-07-27-at-7-47-25-pm.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/screen-shot-2022-07-27-at-7-47-25-pm.png	(from https://kannikaenlinea.weebly.com/algorithms-ii.html)
19:23:59	19164/19164	---M--	200	added ('OK')	image/png	etag:%22afdbe892e5c516f1f3a69c649976fac0%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/screenshot-2022-08-03-162614.png?1659558455	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/screenshot-2022-08-03-1626144bc1.png	(from https://kannikaenlinea.weebly.com/algorithms-ii.html)
19:24:00	3739/3739	---M--	404	error ('Not%20Found')	text/html	etag:%2261c39c46-e9b%22	https://kannikaenlinea.weebly.com/%22/uploads/5/0/1/5/50158331/background-images/1262488738.jpg%22	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/_/uploads/5/0/1/5/50158331/background-images/1262488738.jpg_	(from https://kannikaenlinea.weebly.com/algorithms-ii.html)
19:24:00	168254/168254	---M--	200	added ('OK')	image/jpeg	etag:%22bb102d6abfc538706df3a993b9cc8b31%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/labelled-hardware.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/labelled-hardware.jpg	(from https://kannikaenlinea.weebly.com/computer-hardware.html)
19:24:02	176541/176541	---M--	200	added ('OK')	image/png	etag:%22e8d34656cad55e6f0d48f144fd38cb60%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/255253378-625559975156962-9185925211279139036-n.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/255253378-625559975156962-9185925211279139036-n.png	(from https://kannikaenlinea.weebly.com/computer-hardware.html)
19:24:02	42738/42738	---M--	200	added ('OK')	image/jpeg	etag:%22743733313f9a3608434891b2220bebe9%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/internal-structure-of-laptop-battery-and-battery-diy.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/internal-structure-of-laptop-battery-and-battery-diy.jpg	(from https://kannikaenlinea.weebly.com/computer-hardware.html)
19:24:02	75531/75531	---M--	200	added ('OK')	image/jpeg	etag:%22e632ef7fa00ba44a25f90c23acf33d5f%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/1200px-types-of-current_orig.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/1200px-types-of-current_orig.jpg	(from https://kannikaenlinea.weebly.com/computer-hardware.html)
19:24:03	19963/19963	---M--	200	added ('OK')	image/jpeg	etag:%223149e2aa08011b0548fd85d8bc444cef%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/hdd-details.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/hdd-details.jpg	(from https://kannikaenlinea.weebly.com/computer-hardware.html)
19:24:03	49837/49837	---M--	200	added ('OK')	image/png	etag:%22649da921bdf72546de61ae9ea39bf1a0%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/ram-chart.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/ram-chart.png	(from https://kannikaenlinea.weebly.com/computer-hardware.html)
19:24:04	55719/55719	---M--	200	added ('OK')	image/jpeg	etag:%226eba75b02c23037d526238f41413b2ab%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/hard-drive-guide-ssd-diagram-1.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/hard-drive-guide-ssd-diagram-1.jpg	(from https://kannikaenlinea.weebly.com/computer-hardware.html)
19:24:04	97849/97849	---M--	200	added ('OK')	image/jpeg	etag:%222307af87a8a51547a3ba730a63b187e2%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/gpu-chip.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/gpu-chip.jpg	(from https://kannikaenlinea.weebly.com/computer-hardware.html)
19:24:04	70944/70944	---M--	200	added ('OK')	image/jpeg	etag:%2205622ff41550f62b81ada958fbf6aed9%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/computer-system-memory-hierarchy.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/computer-system-memory-hierarchy.jpg	(from https://kannikaenlinea.weebly.com/computer-hardware.html)
19:24:04	3739/3739	---M--	404	error ('Not%20Found')	text/html	etag:%2261c39c46-e9b%22	https://kannikaenlinea.weebly.com/%22/uploads/5/0/1/5/50158331/background-images/1808744607.jpg%22	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/_/uploads/5/0/1/5/50158331/background-images/1808744607.jpg_	(from https://kannikaenlinea.weebly.com/computer-hardware.html)
19:24:05	139004/139004	---M--	200	added ('OK')	image/png	etag:%22a79750464379efd6de0a6f297b76e289%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/pnp-npn-transistor_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/pnp-npn-transistor_orig.png	(from https://kannikaenlinea.weebly.com/computer-organization.html)
19:24:05	51032/51032	---M--	200	added ('OK')	image/jpeg	etag:%222be39cad274d3537918f3cbb80760ad5%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/cpu-microarc_orig.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/cpu-microarc_orig.jpg	(from https://kannikaenlinea.weebly.com/computer-organization.html)
19:24:05	72366/72366	---M--	200	added ('OK')	image/jpeg	etag:%22f6a092626ebc5b0fc3534df6c05b879b%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/labelledpcb.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/labelledpcb.jpg	(from https://kannikaenlinea.weebly.com/computer-hardware.html)
19:24:05	41169/41169	---M--	200	added ('OK')	image/png	etag:%2216a1dcaac4c2ab5b84610f1e093effd3%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/273578820-962913331278839-7890200059681883253-n.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/273578820-962913331278839-7890200059681883253-n.png	(from https://kannikaenlinea.weebly.com/computer-organization.html)
19:24:05	35461/35461	---M--	200	added ('OK')	image/png	etag:%2216a0a9dd193b79a51f5097c13af8e93a%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/273572941-2045396112305615-7920059576196049358-n_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/273572941-2045396112305615-7920059576196049358-n_orig.png	(from https://kannikaenlinea.weebly.com/computer-organization.html)
19:24:06	42957/42957	---M--	200	added ('OK')	image/png	etag:%22eae87a4d6bd72be3e4dbe3337accac04%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/272614307-538243960790526-3133872579471352729-n.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/272614307-538243960790526-3133872579471352729-n.png	(from https://kannikaenlinea.weebly.com/computer-organization.html)
19:24:06	62148/62148	---M--	200	added ('OK')	image/png	etag:%22fc586ce0329a318e2c18f17f670bae50%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/267135818-361908832263668-8226581308705941886-n_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/267135818-361908832263668-8226581308705941886-n_orig.png	(from https://kannikaenlinea.weebly.com/computer-organization.html)
19:24:06	31037/31037	---M--	200	added ('OK')	image/png	etag:%226600442181d6e6a5d21114a18614e778%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/274014166-1764713307223131-5355161851043417016-n_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/274014166-1764713307223131-5355161851043417016-n_orig.png	(from https://kannikaenlinea.weebly.com/computer-organization.html)
19:24:06	39326/39326	---M--	200	added ('OK')	image/png	etag:%22ecc7b146b176bfc959c3fdb65326b3df%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/272839573-375099934117683-2422661396991770403-n_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/272839573-375099934117683-2422661396991770403-n_orig.png	(from https://kannikaenlinea.weebly.com/computer-organization.html)
19:24:06	46543/46543	---M--	200	added ('OK')	image/png	etag:%229fd021834196e60370cfaa1ef637c314%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/259042097-503152601330087-4706825500168721921-n_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/259042097-503152601330087-4706825500168721921-n_orig.png	(from https://kannikaenlinea.weebly.com/computer-organization.html)
19:24:06	34916/34916	---M--	200	added ('OK')	image/png	etag:%22934cb2137fcf1f20c82748bed64c2635%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/273726288-1100603967394387-7094434709070107302-n-1.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/273726288-1100603967394387-7094434709070107302-n-1.png	(from https://kannikaenlinea.weebly.com/computer-organization.html)
19:24:07	3739/3739	---M--	404	error ('Not%20Found')	text/html	etag:%2261c39c46-e9b%22	https://kannikaenlinea.weebly.com/%22/uploads/5/0/1/5/50158331/background-images/2005703812.jpg%22	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/_/uploads/5/0/1/5/50158331/background-images/2005703812.jpg_	(from https://kannikaenlinea.weebly.com/computer-organization.html)
19:24:08	41385/41385	---M--	200	added ('OK')	image/jpeg	etag:%22536177978ce725d4416046828b8214d6%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/computer-architecture.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/computer-architecture.jpg	(from https://kannikaenlinea.weebly.com/computer-architecture.html)
19:24:08	11741/11741	---M--	200	added ('OK')	image/png	etag:%229a6b7608994c7c8c57471db75cfb8b26%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/272851315-1259325411226557-3028305253840320441-n.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/272851315-1259325411226557-3028305253840320441-n.png	(from https://kannikaenlinea.weebly.com/computer-architecture.html)
19:24:08	3739/3739	---M--	404	error ('Not%20Found')	text/html	etag:%2261c39c46-e9b%22	https://kannikaenlinea.weebly.com/%22/uploads/5/0/1/5/50158331/background-images/738888867.jpg%22	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/_/uploads/5/0/1/5/50158331/background-images/738888867.jpg_	(from https://kannikaenlinea.weebly.com/computer-architecture.html)
19:24:08	31667/31667	---M--	200	added ('OK')	image/jpeg	etag:%22c2732a96e32efa55b2da4348598fc79e%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/isa-700w.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/isa-700w.jpg	(from https://kannikaenlinea.weebly.com/computer-architecture.html)
19:24:09	7567/7567	---M--	200	added ('OK')	image/png	etag:%228008e6c040a60cebecabef727b043acd%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/machine-cycle.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/machine-cycle.png	(from https://kannikaenlinea.weebly.com/computer-architecture.html)
19:24:09	114083/114083	---M--	200	added ('OK')	image/png	etag:%22787e9461c486c3ce8a6aefe28802179f%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/alu-block.gif?1644979772	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/alu-block4e1d.png	(from https://kannikaenlinea.weebly.com/computer-architecture.html)
19:24:09	3739/3739	---M--	404	error ('Not%20Found')	text/html	etag:%2261c39c46-e9b%22	https://kannikaenlinea.weebly.com/%22/uploads/5/0/1/5/50158331/background-images/176012969.jpg%22	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/_/uploads/5/0/1/5/50158331/background-images/176012969.jpg_	(from https://kannikaenlinea.weebly.com/coding-in-assembly.html)
19:24:10	108146/108146	---M--	200	added ('OK')	image/jpeg	etag:%2299ab7d93dddee2c3a6abc2106261ba03%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/assembly-cheatsheet.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/assembly-cheatsheet.jpg	(from https://kannikaenlinea.weebly.com/coding-in-assembly.html)
19:24:10	114083/114083	---M--	200	added ('OK')	image/png	etag:%22787e9461c486c3ce8a6aefe28802179f%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/edited/alu-block.gif	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/edited/alu-block.png	(from https://kannikaenlinea.weebly.com/computer-architecture.html)
19:24:10	109831/109831	---M--	200	added ('OK')	image/jpeg	etag:%222b08b827594753dd213db2afa8663d3f%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/mips-register-convention.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/mips-register-convention.jpg	(from https://kannikaenlinea.weebly.com/coding-in-assembly.html)
19:24:10	63954/63954	---M--	200	added ('OK')	image/png	etag:%226f851337c14bd90810cfa4e6f2acd893%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/249280192-962649254369874-4468072640241723621-n_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/249280192-962649254369874-4468072640241723621-n_orig.png	(from https://kannikaenlinea.weebly.com/assembly-projects.html)
19:24:10	60141/60141	---M--	200	added ('OK')	image/png	etag:%22b44bdd3c550ed82c706274008f02c5d9%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/272654346-4783317718430363-4586110953069397012-n_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/272654346-4783317718430363-4586110953069397012-n_orig.png	(from https://kannikaenlinea.weebly.com/assembly-projects.html)
19:24:10	5966/5966	---M--	200	added ('OK')	image/png	etag:%22172d0e21be144f2236aba90a0761bd8b%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/273597020-644181466800670-5922011676685641183-n_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/273597020-644181466800670-5922011676685641183-n_orig.png	(from https://kannikaenlinea.weebly.com/assembly-projects.html)
19:24:10	46368/46368	---M--	200	added ('OK')	image/png	etag:%22cb17bfc1ddc9c02e34dcbbac48459f13%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/273755799-480845340373492-460331442772587552-n_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/273755799-480845340373492-460331442772587552-n_orig.png	(from https://kannikaenlinea.weebly.com/assembly-projects.html)
19:24:11	48036/48036	---M--	200	added ('OK')	image/png	etag:%22bc835bc5107306727d73a1379915fdae%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/273883432-4799017976800965-38376549916325619-n_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/273883432-4799017976800965-38376549916325619-n_orig.png	(from https://kannikaenlinea.weebly.com/assembly-projects.html)
19:24:11	41158/41158	---M--	200	added ('OK')	image/png	etag:%22ba1e46e83bef5e636233055c8e235e2d%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/269401491-836441773974011-936246248714838643-n_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/269401491-836441773974011-936246248714838643-n_orig.png	(from https://kannikaenlinea.weebly.com/assembly-projects.html)
19:24:11	76880/76880	---M--	200	added ('OK')	image/png	etag:%22a8484ad03c4bac50dfa7d3f2e391fd44%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/272231307-675008957172999-3489071497131545056-n.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/272231307-675008957172999-3489071497131545056-n.png	(from https://kannikaenlinea.weebly.com/assembly-projects.html)
19:24:11	3739/3739	---M--	404	error ('Not%20Found')	text/html	etag:%2261c39c46-e9b%22	https://kannikaenlinea.weebly.com/%22/uploads/5/0/1/5/50158331/background-images/2112629124.jpg%22	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/_/uploads/5/0/1/5/50158331/background-images/2112629124.jpg_	(from https://kannikaenlinea.weebly.com/assembly-projects.html)
19:24:12	36719/36719	---M--	200	added ('OK')	image/jpeg	etag:%2211b23fdc7f80eb95627ebe8aeda09522%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/batch-operating-system.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/batch-operating-system.jpg	(from https://kannikaenlinea.weebly.com/operating-system-i.html)
19:24:13	3739/3739	---M--	404	error ('Not%20Found')	text/html	etag:%2261c39c46-e9b%22	https://kannikaenlinea.weebly.com/%22/uploads/5/0/1/5/50158331/background-images/131199171.jpg%22	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/_/uploads/5/0/1/5/50158331/background-images/131199171.jpg_	(from https://kannikaenlinea.weebly.com/operating-system-i.html)
19:24:13	36831/36831	---M--	200	added ('OK')	image/jpeg	etag:%223f224a882901a6b3b5601703b2b609a5%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/4-01-threaddiagram.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/4-01-threaddiagram.jpg	(from https://kannikaenlinea.weebly.com/operating-system-i.html)
19:24:13	52514/52514	---M--	200	added ('OK')	image/jpeg	etag:%225c54bf9eca30ccab1f7e6b32bd035977%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/process-state-diagram.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/process-state-diagram.jpg	(from https://kannikaenlinea.weebly.com/operating-system-i.html)
19:24:13	19863/19863	---M--	200	added ('OK')	image/jpeg	etag:%226b80b47c4cf3b09af3568d162a7b29ce%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/external-fragmentation.jpg?1651436617	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/external-fragmentation9173.jpg	(from https://kannikaenlinea.weebly.com/operating-system-ii.html)
19:24:14	21225/21225	---M--	200	added ('OK')	image/jpeg	etag:%2294333ae22889f38ed0990d116edc9b1d%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/internal-fragmentation_orig.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/internal-fragmentation_orig.jpg	(from https://kannikaenlinea.weebly.com/operating-system-ii.html)
19:24:14	31657/31657	---M--	200	added ('OK')	image/jpeg	etag:%22cec4568285605d3401ab0c478e7d6f83%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/mmu_orig.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/mmu_orig.jpg	(from https://kannikaenlinea.weebly.com/operating-system-ii.html)
19:24:14	42051/42051	---M--	200	added ('OK')	image/jpeg	etag:%22af46f88320f1137f43f26972a153c090%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/pgtblent_orig.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/pgtblent_orig.jpg	(from https://kannikaenlinea.weebly.com/operating-system-ii.html)
19:24:14	31493/31493	---M--	200	added ('OK')	image/jpeg	etag:%22b2987660c868d69f706287e36312d095%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/paging_orig.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/paging_orig.jpg	(from https://kannikaenlinea.weebly.com/operating-system-ii.html)
19:24:14	63143/63143	---M--	200	added ('OK')	image/jpeg	etag:%2288c6ccb9bee851dac159ec115c7918e4%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/pgfault_orig.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/pgfault_orig.jpg	(from https://kannikaenlinea.weebly.com/operating-system-ii.html)
19:24:14	24198/24198	---M--	200	added ('OK')	image/jpeg	etag:%226e5a519f1307e1942798587577c6da20%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/segment-map-table_orig.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/segment-map-table_orig.jpg	(from https://kannikaenlinea.weebly.com/operating-system-ii.html)
19:24:15	37815/37815	---M--	200	added ('OK')	image/jpeg	etag:%224a79c9d2217d7b5745a5a197c7a78a28%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/inode_orig.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/inode_orig.jpg	(from https://kannikaenlinea.weebly.com/operating-system-ii.html)
